X,Y,FID,SWID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,TYPE,PHONE,CONAME,COFIPS,LAT,LON,METHOD,REG_ID,NAICS_CODE,NAICS_DESC,STATUS_DAT,URL,LastVer
-118.2994747,34.15068289,63,60046,OGDEN POWER PACIFIC TOYON CANYON LANDFIL,5050 MT HOLLYWOOD DRIVE, ,LOS ANGELES,CA,90068, ,US,BOTH, ,LOS ANGELES,6037,34.150683,-118.299475,IMAGERY,1.10001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-118.5173741,34.32855418,64,60047,SUNSHINE CANYON LANDFILL,14747 SAN FERNANDO ROAD, ,SYLMAR (IN LOS ANGELES),CA,91342, ,US,BOTH, ,LOS ANGELES,6037,34.328554,-118.517374,IMAGERY,1.10033E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-117.9741006,34.11105599,65,60048,NU-WAY LIVE OAK LANDFILL INC IRWINDALE,13620 LIVE OAK LN, ,IRWINDALE,CA,91706, ,US,BOTH, ,LOS ANGELES,6037,34.111056,-117.974101,IMAGERY,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-118.1975991,34.15173669,66,60049,SCHOLL CANYON SANITARY LANDFILL,3001 SCHOLL CANYON ROAD, ,GLENDALE,CA,91206, ,US,BOTH, ,LOS ANGELES,6037,34.151737,-118.197599,IMAGERY,1.10001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-118.0179309,34.02684119,67,60050,PUENTE HILLS LANDFILL,13130 CROSSROADS PARKWAY SOUTH, ,CITY OF INDUSTRY,CA,90601,3454,US,BOTH, ,LOS ANGELES,6037,34.026841,-118.017931,IMAGERY,1.10034E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-121.7214078,37.74717271,68,60051,VASCO ROAD SANITARY LANDFILL,4001 N VASCO RD, ,LIVERMORE,CA,94551,9766,US,BOTH, ,ALAMEDA,6001,37.747173,-121.721408,IMAGERY,1.1001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-121.6592041,37.75555671,69,60052,ALTAMONT LANDFILL AND RESOURCE RECOVERY FACILITY,10840 ALTAMONT PASS ROAD, ,LIVERMORE,CA,94551,9722,US,BOTH, ,ALAMEDA,6001,37.755557,-121.659204,IMAGERY,1.10001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-121.8120459,36.91766322,70,60053,BUENA VISTA DRIVE SANITARY LANDFILL,150 ROUNDTREE LANE (OFFICE ADDRESS), ,WATSONVILLE,CA,95076, ,US,BOTH, ,SANTA CRUZ,6087,36.917663,-121.812046,IMAGERY,1.10018E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-122.1053494,36.9733809,71,60054,CITY OF SANTA CRUZ SANITARY LANDFILL,605 DIMEO LANE, ,SANTA CRUZ,CA,95060,5610,US,BOTH, ,SANTA CRUZ,6087,36.973381,-122.105349,IMAGERY,1.10013E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-121.8248233,36.91283724,72,60055,CITY OF WATSONVILLE LANDFILL,730 SAN ANDREAS ROAD, ,WATSONVILLE,CA,95076,9648,US,BOTH, ,SANTA CRUZ,6087,36.912837,-121.824823,IMAGERY,1.10013E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-120.1172492,36.01484338,73,60056,AVENAL REGIONAL LANDFILL,201 NORTH HYDRIL ROAD, ,AVENAL,CA,93204, ,US,BOTH, ,KINGS,6031,36.014843,-120.117249,IMAGERY,1.10013E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-120.0076089,35.95891082,74,60057,"CWMI, KHF (MSW LANDFILL B-19)",35251 OLD SKYLINE RD., ,KETTLEMAN CITY,CA,93239, ,US,BOTH, ,KINGS,6031,35.958911,-120.007609,IMAGERY,1.1E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-121.9833938,38.21706347,75,60058,POTRERO HILLS LANDFILL,3675 POTRERO HILLS LANE, ,SUISUN CITY,CA,94585, ,US,BOTH, ,SOLANO,6095,38.217063,-121.983394,IMAGERY,1.10018E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-121.8358692,38.31407039,76,60059,NORCAL WASTE SYSTEMS HAY ROAD LANDFILL,6426 HAY ROAD; 1/4 MI W HWY 113, ,VACAVILLE,CA,95687, ,US,BOTH, ,SOLANO,6095,38.31407,-121.835869,IMAGERY,1.10018E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-118.6651428,38.50430523,77,320001,HAWTHORNE LANDFILL,5 MILES SW OF HAWTHORNE ON COREY VIEW DR, ,HAWTHORNE,NV,89415, ,US,BOTH, ,MINERAL,32021,38.504305,-118.665143,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-114.8725694,39.26701223,78,320002,ELY LANDFILL,INTERSECTION OF MURY CREEK AND LACKAWANNA RDS, ,ELY,NV,89301, ,US,BOTH, ,WHITE PINE,32033,39.267012,-114.872569,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-118.3411607,39.53822845,79,320003,CITY OF FALLON LANDFILL,8 MI NORTH OF FALLON FROM LOVE, ,FALLON,NV,89406, ,US,BOTH, ,CHURCHILL,32001,39.538228,-118.341161,IMAGERY,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-115.9872532,36.24850052,80,320004,PAHRUMP VALLEY LANDFILL,1631 E MESQUITE AVE, ,PAHRUMP,NV,89060, ,US,BOTH, ,NYE,32023,36.248501,-115.987253,IMAGERY,1.1001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-119.6194386,39.49724888,81,320005,LCOKWOOD REGIONAL LANDFILL,2401 CANYON WAY, ,LOCKWOOD,NV,89434, ,US,BOTH, ,STOREY,32029,39.497249,-119.619439,IMAGERY,1.10012E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-01T00:00:00.000Z,http://ndep.nv.gov/bwm/landfill.htm,2013-03-08T00:00:00.000Z
-113.450298,37.13739474,82,490001,WASHINGTON COUNTY MSW LANDFILL,"LANDFILL ROAD, OFF TELEGRAPH ROAD", ,WASHINGTON,UT,84780, ,US,MUNICIPAL,4356732813,WASHINGTON,49053,37.137395,-113.450298,IMAGERY/OTHER,1.10031E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-02T00:00:00.000Z
-112.4745976,39.31058064,83,490002,MILLARD COUNTY DELTA MSW LANDFILL,5784 E 2160 S, ,DELTA,UT,84624,854,US,MUNICIPAL,4358641405,MILLARD,49027,39.310581,-112.474598,IMAGERY/OTHER,1.10033E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-02T00:00:00.000Z
-114.3421645,48.30921977,84,300004,FLATHEAD COUNTY SOLID WASTE FACILITY,4098 US HIGHWAY 93 NORTH, ,KALISPELL,MT,59937, ,US,MUNICIPAL, ,FLATHEAD,30029,48.30922,-114.342164,IMAGERY,1.10038E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-14T00:00:00.000Z
-111.9050025,46.56526102,85,300005,"VALLEY VIEW LANDFILL
",CITY-COUNTY-LANDFILL ROAD, ,HELENA,MT,59635, ,US,MUNICIPAL, ,JEFFERSON,30043,46.565261,-111.905002,IMAGERY,1.1004E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-123.2533386,45.16424245,86,410003,RIVERBEND LANDFILL,13469 SW HIGHWAY 18, ,MCMINNVILLE,OR,97128, ,US,MUNICIPAL,5034728788,YAMHILL,41071,45.164242,-123.253339,IMAGERY/OTHER,1.10007E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2013-03-08T00:00:00.000Z
-121.1383718,45.56079391,87,410004,WASCO COUNTY LANDFILL,2550 STEELE ROAD, ,THE DALLES,OR,97058, ,US,MUNICIPAL, ,WASCO,41065,45.560794,-121.138372,IMAGERY/OTHER,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2013-03-08T00:00:00.000Z
-120.2691035,46.47505551,88,530001,CHEYNE ROAD LANDFILL,4970 CHEYNE RD, ,ZILLAH,WA,98953, ,US,MUNICIPAL,5095742455,YAKIMA,53077,46.475056,-120.269103,IMAGERY/OTHER,1.10005E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-120.4069119,46.60676518,89,530002,TERRACE HEIGHTS LANDFILL,7151 ROZA HILL DR, ,YAKIMA,WA,98901, ,US,MUNICIPAL,5095752455,YAKIMA,53077,46.606765,-120.406912,IMAGERY/OTHER,1.10005E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-120.4787219,47.52064323,90,530003,FILION INERT DEMO SITE,5600 NAHAHUM, ,CASHMERE,WA,98815, ,US,C&D,5097821010,CHELAN,53007,47.520643,-120.478722,IMAGERY/OTHER,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-122.7797458,47.50436314,91,530004,OLYMPIC VIEW SANITARY LANDFILL INC,10015 SOUTHWEST BARNEY WHITE ROAD, ,PORT ORCHARD,WA,98312, ,US,MUNICIPAL, ,KITSAP,53035,47.504363,-122.779746,IMAGERY/OTHER,1.10005E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-123.5079351,48.12696995,92,530005,PORT ANGELES SANITARY LANDFILL,"3501 WEST 18TH ST, PO BOX 1150", ,PORT ANGELES,WA,98362,217,US,C&D, ,CLALLAM,53009,48.12697,-123.507935,IMAGERY/OTHER,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-123.3977469,48.07940194,93,530006,LAWSON LIMITED PURPOSE LANDFILL,250 WEILER ROAD, ,PORT ANGELES,WA, , ,US,C&D,3605657045,CLALLAM,53009,48.079402,-123.397747,IMAGERY/OTHER,1.10016E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-120.1889302,45.79809351,94,530007,ROOSEVELT REGIONAL LANDFILL MSW,500 ROOSEVELT GRADE RD, ,ROOSEVELT,WA,99356, ,US,MUNICIPAL,5093845641,KLICKITAT,53039,45.798094,-120.18893,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-04T00:00:00.000Z
-122.8997655,46.10708679,95,530008,COWLITZ COUNTY LANDFILL,85 TENNANT WAY, ,LONGVIEW,WA,98632, ,US,MUNICIPAL,3605773125,COWLITZ,53015,46.107087,-122.899766,IMAGERY/OTHER,1.10005E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-123.7807764,46.68908361,96,530009,RAINBOW VALLEY LANDFILL INC,114 AIRPORT RD, ,RAYMOND,WA,98577, ,US,MUNICIPAL, ,PACIFIC,53049,46.689084,-123.780776,IMAGERY/OTHER,1.10016E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-120.1690741,47.40241345,97,530010,GREATER WENATCHEE REGIONAL LANDFILL,191 WEBB PLACE SOUTH, ,EAST WENATCHEE,WA,98802, ,US,MUNICIPAL,5098842802,DOUGLAS,53017,47.402413,-120.169074,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-122.5011945,47.43449067,98,530011,VASHON ISLAND LANDFILL,18900 WESTSIDE HWY SW, ,VASHON,WA,98070, ,US,MUNICIPAL, ,KING,53033,47.434491,-122.501194,IMAGERY/OTHER,1.10016E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-122.0423954,47.45557413,99,530012,CEDAR HILLS REGIONAL LANDFILL,16645 228TH AVE SE, ,MAPLE VALLEY,WA,98038, ,US,MUNICIPAL,2062964490,KING,53033,47.455574,-122.042395,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-122.2383847,47.94024426,100,530013,"CEMEX INERT WASTE LANDFILL, EVERETT",6300 GLENWOOD AVE., ,EVERETT,WA,98203, ,US,C&D,4253486396,SNOHOMISH,53061,47.940244,-122.238385,IMAGERY/OTHER,1.1004E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-122.1098849,47.86477572,101,530014,SNOHOMISH REGIONAL LANDFILL,14528 HIGHWAY 9, ,SNOHOMISH,WA,98296,8760,US,C&D, ,SNOHOMISH,53061,47.864776,-122.109885,IMAGERY/OTHER,1.10017E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-122.2951063,46.97096456,102,530015,LRI LANDFILL,30919 MERIDIAN ST E, ,GRAHAM,WA,98338, ,US,MUNICIPAL,2538754766,PIERCE,53053,46.970965,-122.295106,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-04T00:00:00.000Z,http://www.ecy.wa.gov/programs/swfa/facilities/,2013-03-05T00:00:00.000Z
-123.2240693,44.70264355,103,410005,COFFIN BUTTE LANDFILL,29175 COFFIN BUTTE RD, ,CORVALLIS,OR,97330, ,US,MUNICIPAL,5417452018,BENTON,41003,44.702644,-123.224069,IMAGERY/OTHER,1.10007E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2013-03-08T00:00:00.000Z
-105.117205,40.50483252,104,80001,LARIMER COUNTY LANDFILL,5887 SOUTH TAFT HILL ROAD, ,FORT COLLINS,CO,80526,3467,US,MUNICIPAL, ,LARIMER,8069,40.504833,-105.117205,IMAGERY,1.10012E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-01T00:00:00.000Z
-105.0148005,40.0246208,105,80002,NORTH WELD SANITARY LANDFILL,1830 WELD COUNTY ROAD 5, ,ERIE,CO,80516, ,US,MUNICIPAL, ,WELD,8123,40.024621,-105.0148,IMAGERY,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-158.6426902,56.93446068,106,20001,PORT HEIDEN FORMER LANDFILL,OLD LANDFILL NEAR JACKS NEW MESHIK MALL, ,PORT HEIDEN,AK,99549, ,US,MUNICIPAL, ,LAKE AND PENINSULA,2164,56.934461,-158.64269,IMAGERY,1.10042E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2014-05-29T00:00:00.000Z,http://dec.alaska.gov/eh/sw/PermittedSites10.22.2012.pdf,2012-11-07T00:00:00.000Z
-104.5213601,40.17576991,107,80003,BUFFALO RIDGE LANDFILL,11655 WELD COUNTY ROAD 59, ,KEENESBURG,CO,80643, ,US,MUNICIPAL, ,WELD,8123,40.17577,-104.52136,IMAGERY,1.10007E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-147.6970968,64.80474191,108,20002,FAIRBANKS NORTH STAR BOROUGH LANDFILL,455 SANDURI RD, ,FAIRBANKS,AK,99701,7653,US,MUNICIPAL, ,FAIRBANKS NORTH STAR,2090,64.804742,-147.697097,IMAGERY,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2016-08-31T00:00:00.000Z,http://dec.alaska.gov/eh/sw/PermittedSites10.22.2012.pdf,2012-11-07T00:00:00.000Z
-105.0234309,40.02900916,109,80004,FRONT RANGE LANDFILL,1441 WELD COUNTY ROAD 6, ,ERIE,CO,80516, ,US,MUNICIPAL, ,WELD,8123,40.029009,-105.023431,IMAGERY,1.10001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-149.5930851,61.29580477,110,20003,ANCHORAGE REGIONAL LANDFILL,15500 E. EAGLE RIVER LOOP ROAD, ,EAGLE RIVER,AK,99577, ,US,MUNICIPAL, ,ANCHORAGE,2020,61.295805,-149.593085,IMAGERY,1.10034E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-10-19T00:00:00.000Z,http://dec.alaska.gov/eh/sw/PermittedSites10.22.2012.pdf,2012-11-07T00:00:00.000Z
-122.5383823,40.48847899,111,60060,WEST CENTRAL LANDFILL,14095 CLEAR CREEK RD, ,REDDING,CA,96001, ,US,BOTH, ,SHASTA,6089,40.488479,-122.538382,IMAGERY,1.10003E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-107.03791,40.47545192,112,80005,MILNER LANDFILL,COUNTY ROAD 205, ,STEAMBOAT SPRINGS,CO,80487, ,US,MUNICIPAL, ,ROUTT,8107,40.475452,-107.03791,IMAGERY,1.10007E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-12-31T00:00:00.000Z,http://www.colorado.gov/cs/Satellite/CDPHE-HM/CBON/1251616361201,2013-02-04T00:00:00.000Z
-111.0797454,43.72312252,113,160001,DRIGGS LANDFILL,OLD ALTA ROAD ACROSS FROM OLD LANDFILL, ,DRIGGS,ID,83422, ,US,MUNICIPAL, ,TETON,16081,43.723123,-111.079745,IMAGERY,1.1004E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-122.3622582,40.41712806,114,60061,ANDERSON LANDFILL,18703 CAMBRIDGE ROAD, ,ANDERSON,CA,96007,9165,US,BOTH, ,SHASTA,6089,40.417128,-122.362258,IMAGERY,1.10003E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-06T00:00:00.000Z,http://www.calrecycle.ca.gov/SWFacilities/Directory/Search.aspx#DOWNLOAD,2013-03-14T00:00:00.000Z
-97.09424945,41.7849057,115,310001,NNSWC LANDFILL,57220 825 RD, ,CLARKSON,NE,68629, ,US,MUNICIPAL, ,STANTON,31167,41.784906,-97.094249,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-08T00:00:00.000Z,http://www.deq.state.ne.us/,2013-03-13T00:00:00.000Z
-123.1083576,44.09673382,116,410001,DELTA SAND & GRAVEL DEMOLITION LANDFILL,999 DIVISION STREET, ,EUGENE,OR,97404,2414,US,C&D,5416882233,LANE,41039,44.096734,-123.108358,IMAGERY/OTHER,1.10011E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2013-03-11T00:00:00.000Z
-96.15930908,41.09846958,117,310002,SARPY COUNTY SANITARY LANDFILL,14414 S 156TH ST, ,SPRINGFIELD,NE,68059, ,US,MUNICIPAL, ,SARPY,31153,41.09847,-96.159309,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-08T00:00:00.000Z,http://www.deq.state.ne.us/,2013-03-13T00:00:00.000Z
-123.3855964,43.18735659,118,410002,ROSEBURG LANDFILL,376 ROSEBURG LANDFILL ROAD, ,ROSEBURG,OR,97470, ,US,MUNICIPAL,5414404208,DOUGLAS,41019,43.187357,-123.385596,IMAGERY/OTHER,1.10009E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-09-03T00:00:00.000Z,http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2013-03-12T00:00:00.000Z
-96.24755526,41.38089265,119,310003,PHEASANT POINT LANDFILL,13505 N 216TH ST, ,BENNINGTON,NE,68007, ,US,BOTH, ,DOUGLAS,31055,41.380893,-96.247555,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-08T00:00:00.000Z,http://www.deq.state.ne.us/,2013-03-13T00:00:00.000Z
-112.2557062,41.74702247,120,490003,TREMONTON LANDFILL,9800 WEST 13600 NORTH, ,TREMONTON,UT,84337, ,US,BOTH, ,BOX ELDER,49003,41.747022,-112.255706,IMAGERY/OTHER,1.10014E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-02T00:00:00.000Z
-96.10042276,41.34678179,121,310004,RAINWOOD HILL PROPERTIES SITE,JCT N 120TH ST & RAINWOOD RD, ,OMAHA,NE,68142, ,US,C&D, ,DOUGLAS,31055,41.346782,-96.100423,IMAGERY/OTHER,1.1001E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-08T00:00:00.000Z,http://www.deq.state.ne.us/,2013-03-13T00:00:00.000Z
-112.049971,41.50959138,122,490004,BOX ELDER LITTLE MOUNTAIN MSW LANDFILL,APPROX. 1800 WEST FOREST STREET, ,BRIGHAM CITY,UT,84302, ,US,MUNICIPAL, ,BOX ELDER,49003,41.509591,-112.049971,IMAGERY/OTHER,1.10039E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-03-26T00:00:00.000Z
-112.0537828,40.7414909,123,490005,ROC INTERMOUNTAIN REGIONAL MSW LANDFILL,6976 WEST CALIFORNIA AVENUE, ,SALT LAKE CITY,UT,84104, ,US,MUNICIPAL,8014037651,SALT LAKE,49035,40.741491,-112.053783,IMAGERY/OTHER,1.10033E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-02T00:00:00.000Z
-97.04060125,41.26120562,124,310005,BUTLER COUNTY LANDFILL INC,3588 R RD, ,DAVID CITY,NE,68632, ,US,MUNICIPAL, ,BUTLER,31023,41.261206,-97.040601,IMAGERY/OTHER,1.10002E+11,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-08T00:00:00.000Z,http://www.deq.state.ne.us/,2013-03-13T00:00:00.000Z
